,Time,Image file,File path,Predicted label
513,2022-08-07 09:00:01,WSCT2931.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2931.JPG,0
383,2022-08-07 09:30:01,WSCT2932.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2932.JPG,0
259,2022-08-07 10:00:01,WSCT2933.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2933.JPG,0
128,2022-08-07 10:30:01,WSCT2934.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2934.JPG,0
4,2022-08-07 11:00:01,WSCT2935.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2935.JPG,0
132,2022-08-07 11:30:01,WSCT2936.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2936.JPG,0
256,2022-08-07 12:00:01,WSCT2937.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2937.JPG,0
2041,2022-08-07 12:30:01,WSCT2938.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2938.JPG,0
1915,2022-08-07 13:00:01,WSCT2939.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2939.JPG,0
764,2022-08-07 13:30:01,WSCT2940.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2940.JPG,0
644,2022-08-07 14:00:01,WSCT2941.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2941.JPG,0
519,2022-08-07 14:30:01,WSCT2942.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2942.JPG,0
638,2022-08-07 15:00:01,WSCT2943.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2943.JPG,0
773,2022-08-07 15:30:01,WSCT2944.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2944.JPG,0
893,2022-08-07 16:00:01,WSCT2945.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2945.JPG,0
1018,2022-08-07 16:30:01,WSCT2946.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2946.JPG,0
898,2022-08-07 17:00:01,WSCT2947.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2947.JPG,0
1148,2022-08-07 17:30:01,WSCT2948.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2948.JPG,0
1273,2022-08-07 18:00:01,WSCT2949.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2949.JPG,0
771,2022-08-07 18:30:01,WSCT2950.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2950.JPG,0
895,2022-08-07 19:00:01,WSCT2951.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2951.JPG,0
1016,2022-08-07 19:30:01,WSCT2952.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2952.JPG,0
900,2022-08-08 06:00:01,WSCT2953.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2953.JPG,0
767,2022-08-08 06:30:01,WSCT2954.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2954.JPG,0
641,2022-08-08 07:00:01,WSCT2955.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2955.JPG,0
521,2022-08-08 07:30:01,WSCT2956.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2956.JPG,0
636,2022-08-08 08:00:01,WSCT2957.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2957.JPG,0
1405,2022-08-08 08:30:01,WSCT2958.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2958.JPG,0
1279,2022-08-08 09:00:01,WSCT2959.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2959.JPG,0
1146,2022-08-08 09:30:01,WSCT2960.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2960.JPG,0
1275,2022-08-08 10:00:01,WSCT2961.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2961.JPG,0
1144,2022-08-08 10:30:01,WSCT2962.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2962.JPG,0
1019,2022-08-08 11:00:01,WSCT2963.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2963.JPG,0
1403,2022-08-08 11:30:01,WSCT2964.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2964.JPG,0
1281,2022-08-08 12:00:01,WSCT2965.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2965.JPG,0
1411,2022-08-08 12:30:01,WSCT2966.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2966.JPG,0
1528,2022-08-08 13:00:01,WSCT2967.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2967.JPG,0
763,2022-08-08 13:30:01,WSCT2968.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2968.JPG,0
645,2022-08-08 14:00:01,WSCT2969.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2969.JPG,0
1404,2022-08-08 14:30:01,WSCT2970.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2970.JPG,0
1280,2022-08-08 15:00:01,WSCT2971.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2971.JPG,0
1412,2022-08-08 15:30:01,WSCT2972.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2972.JPG,0
1527,2022-08-08 16:00:01,WSCT2973.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2973.JPG,0
1145,2022-08-08 16:30:01,WSCT2974.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2974.JPG,0
1276,2022-08-08 17:00:01,WSCT2975.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2975.JPG,0
1143,2022-08-08 17:30:01,WSCT2976.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2976.JPG,0
1020,2022-08-08 18:00:01,WSCT2977.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2977.JPG,0
769,2022-08-08 18:30:01,WSCT2978.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2978.JPG,0
897,2022-08-08 19:00:01,WSCT2979.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2979.JPG,0
633,2022-08-08 19:30:01,WSCT2980.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2980.JPG,0
525,2022-08-09 06:00:01,WSCT2981.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2981.JPG,1
651,2022-08-09 06:30:01,WSCT2982.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2982.JPG,1
756,2022-08-09 07:00:01,WSCT2983.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2983.JPG,1
907,2022-08-09 07:30:01,WSCT2984.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2984.JPG,1
1007,2022-08-09 08:00:01,WSCT2985.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2985.JPG,1
882,2022-08-09 08:30:01,WSCT2986.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2986.JPG,1
786,2022-08-09 09:00:01,WSCT2987.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2987.JPG,1
1033,2022-08-09 09:30:01,WSCT2988.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2988.JPG,1
1128,2022-08-09 10:00:01,WSCT2989.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2989.JPG,1
912,2022-08-09 10:30:01,WSCT2990.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2990.JPG,0
1004,2022-08-09 11:00:01,WSCT2991.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2991.JPG,1
884,2022-08-09 11:30:01,WSCT2992.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2992.JPG,0
781,2022-08-09 12:00:01,WSCT2993.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2993.JPG,0
628,2022-08-09 12:30:01,WSCT2994.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2994.JPG,0
528,2022-08-09 13:00:01,WSCT2995.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2995.JPG,0
649,2022-08-09 13:30:01,WSCT2996.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2996.JPG,0
761,2022-08-09 14:00:01,WSCT2997.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2997.JPG,0
1524,2022-08-09 14:30:01,WSCT2998.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2998.JPG,0
1413,2022-08-09 15:00:01,WSCT2999.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT2999.JPG,0
1622,2022-08-09 15:30:01,WSCT3000.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3000.JPG,0
1576,2022-08-09 16:00:01,WSCT3001.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3001.JPG,0
1698,2022-08-09 16:30:01,WSCT3002.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3002.JPG,0
1752,2022-08-09 17:00:01,WSCT3003.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3003.JPG,0
1962,2022-08-09 17:30:01,WSCT3004.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3004.JPG,0
1992,2022-08-09 18:00:01,WSCT3005.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3005.JPG,0
1871,2022-08-09 18:30:01,WSCT3006.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3006.JPG,0
1831,2022-08-09 19:00:01,WSCT3007.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3007.JPG,0
45,2022-08-09 19:30:01,WSCT3008.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3008.JPG,0
86,2022-08-10 06:00:01,WSCT3009.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3009.JPG,1
1961,2022-08-10 06:30:01,WSCT3010.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3010.JPG,1
1997,2022-08-10 07:00:01,WSCT3011.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3011.JPG,1
1868,2022-08-10 07:30:01,WSCT3012.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3012.JPG,1
1832,2022-08-10 08:00:01,WSCT3013.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3013.JPG,1
1623,2022-08-10 08:30:01,WSCT3014.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3014.JPG,1
1571,2022-08-10 09:00:01,WSCT3015.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3015.JPG,1
1701,2022-08-10 09:30:01,WSCT3016.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3016.JPG,1
1751,2022-08-10 10:00:01,WSCT3017.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3017.JPG,1
474,2022-08-10 10:30:01,WSCT3018.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3018.JPG,0
425,2022-08-10 11:00:01,WSCT3019.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3019.JPG,0
44,2022-08-10 11:30:01,WSCT3020.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3020.JPG,1
92,2022-08-10 12:00:01,WSCT3021.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3021.JPG,0
220,2022-08-10 12:30:01,WSCT3022.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3022.JPG,1
168,2022-08-10 13:00:01,WSCT3023.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3023.JPG,1
468,2022-08-10 13:30:01,WSCT3024.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3024.JPG,1
432,2022-08-10 14:00:01,WSCT3025.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3025.JPG,1
301,2022-08-10 14:30:01,WSCT3026.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3026.JPG,0
342,2022-08-10 15:00:01,WSCT3027.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3027.JPG,0
1615,2022-08-10 15:30:01,WSCT3028.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3028.JPG,0
1577,2022-08-10 16:00:01,WSCT3029.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3029.JPG,0
473,2022-08-10 16:30:01,WSCT3030.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3030.JPG,0
431,2022-08-10 17:00:01,WSCT3031.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3031.JPG,0
302,2022-08-10 17:30:01,WSCT3032.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3032.JPG,0
338,2022-08-10 18:00:01,WSCT3033.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3033.JPG,0
39,2022-08-10 18:30:01,WSCT3034.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3034.JPG,0
93,2022-08-10 19:00:01,WSCT3035.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3035.JPG,0
219,2022-08-10 19:30:01,WSCT3036.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3036.JPG,0
172,2022-08-11 06:00:01,WSCT3037.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3037.JPG,0
1954,2022-08-11 06:30:01,WSCT3038.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3038.JPG,1
1998,2022-08-11 07:00:01,WSCT3039.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3039.JPG,1
682,2022-08-11 07:30:01,WSCT3040.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3040.JPG,1
729,2022-08-11 08:00:01,WSCT3041.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3041.JPG,1
599,2022-08-11 08:30:01,WSCT3042.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3042.JPG,1
557,2022-08-11 09:00:01,WSCT3043.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3043.JPG,1
853,2022-08-11 09:30:01,WSCT3044.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3044.JPG,1
813,2022-08-11 10:00:01,WSCT3045.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3045.JPG,1
942,2022-08-11 10:30:01,WSCT3046.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3046.JPG,0
974,2022-08-11 11:00:01,WSCT3047.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3047.JPG,0
1226,2022-08-11 11:30:01,WSCT3048.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3048.JPG,0
1193,2022-08-11 12:00:01,WSCT3049.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3049.JPG,0
852,2022-08-11 12:30:01,WSCT3050.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3050.JPG,0
818,2022-08-11 13:00:01,WSCT3051.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3051.JPG,0
939,2022-08-11 13:30:01,WSCT3052.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3052.JPG,0
975,2022-08-11 14:00:01,WSCT3053.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3053.JPG,0
683,2022-08-11 14:30:01,WSCT3054.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3054.JPG,0
724,2022-08-11 15:00:01,WSCT3055.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3055.JPG,0
602,2022-08-11 15:30:01,WSCT3056.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3056.JPG,0
556,2022-08-11 16:00:01,WSCT3057.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3057.JPG,0
1317,2022-08-11 16:30:01,WSCT3058.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3058.JPG,0
1366,2022-08-11 17:00:01,WSCT3059.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3059.JPG,0
1236,2022-08-11 17:30:01,WSCT3060.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3060.JPG,0
1188,2022-08-11 18:00:01,WSCT3061.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3061.JPG,0
1060,2022-08-11 18:30:01,WSCT3062.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3062.JPG,0
1102,2022-08-11 19:00:01,WSCT3063.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3063.JPG,0
1322,2022-08-11 19:30:01,WSCT3064.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3064.JPG,0
1362,2022-08-12 06:00:01,WSCT3065.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3065.JPG,0
1486,2022-08-12 06:30:01,WSCT3066.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3066.JPG,1
1454,2022-08-12 07:00:01,WSCT3067.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3067.JPG,1
686,2022-08-12 07:30:01,WSCT3068.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3068.JPG,0
719,2022-08-12 08:00:01,WSCT3069.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3069.JPG,0
1327,2022-08-12 08:30:01,WSCT3070.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3070.JPG,0
1361,2022-08-12 09:00:01,WSCT3071.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3071.JPG,1
1487,2022-08-12 09:30:01,WSCT3072.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3072.JPG,1
1451,2022-08-12 10:00:01,WSCT3073.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3073.JPG,0
1231,2022-08-12 10:30:01,WSCT3074.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3074.JPG,0
1189,2022-08-12 11:00:01,WSCT3075.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3075.JPG,0
1059,2022-08-12 11:30:01,WSCT3076.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3076.JPG,0
1105,2022-08-12 12:00:01,WSCT3077.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3077.JPG,0
857,2022-08-12 12:30:01,WSCT3078.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3078.JPG,0
809,2022-08-12 13:00:01,WSCT3079.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3079.JPG,0
551,2022-08-12 13:30:01,WSCT3080.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3080.JPG,0
605,2022-08-12 14:00:01,WSCT3081.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3081.JPG,0
734,2022-08-12 14:30:01,WSCT3082.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3082.JPG,0
674,2022-08-12 15:00:01,WSCT3083.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3083.JPG,0
981,2022-08-12 15:30:01,WSCT3084.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3084.JPG,0
934,2022-08-12 16:00:01,WSCT3085.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3085.JPG,0
806,2022-08-12 16:30:01,WSCT3086.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3086.JPG,0
860,2022-08-12 17:00:01,WSCT3087.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3087.JPG,0
1110,2022-08-12 17:30:01,WSCT3088.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Mt Dallas Jul-Sep 2022 photos/photos/WSCT3088.JPG,0
